runname,BIC,slab_base_MgSiO3_median,slab_base_MgSiO3_err_minus,slab_base_MgSiO3_err_plus,R_median,R_err_minus,R_err_plus,M_median,M_err_minus,M_err_plus,MH_median,MH_err_minus,MH_err_plus,CO_median,CO_err_minus,CO_err_plus,h2o_max_likelihood,h2o_median,h2o_err_minus,h2o_err_plus,co_max_likelihood,co_median,co_err_minus,co_err_plus,co2_max_likelihood,co2_median,co2_err_minus,co2_err_plus,ch4_max_likelihood,ch4_median,ch4_err_minus,ch4_err_plus,sio_max_likelihood,sio_median,sio_err_minus,sio_err_plus,tio_max_likelihood,tio_median,tio_err_minus,tio_err_plus,vo_max_likelihood,vo_median,vo_err_minus,vo_err_plus,crh_max_likelihood,crh_median,crh_err_minus,crh_err_plus,p_ref_crh_max_likelihood,p_ref_crh_median,p_ref_crh_err_minus,p_ref_crh_err_plus,alpha_crh_max_likelihood,alpha_crh_median,alpha_crh_err_minus,alpha_crh_err_plus,feh_max_likelihood,feh_median,feh_err_minus,feh_err_plus,p_ref_feh_max_likelihood,p_ref_feh_median,p_ref_feh_err_minus,p_ref_feh_err_plus,alpha_feh_max_likelihood,alpha_feh_median,alpha_feh_err_minus,alpha_feh_err_plus,K_Na_max_likelihood,K_Na_median,K_Na_err_minus,K_Na_err_plus,logg_max_likelihood,logg_median,logg_err_minus,logg_err_plus,r2d2_max_likelihood,r2d2_median,r2d2_err_minus,r2d2_err_plus,dlambda_max_likelihood,dlambda_median,dlambda_err_minus,dlambda_err_plus,tolerance_parameter_1_max_likelihood,tolerance_parameter_1_median,tolerance_parameter_1_err_minus,tolerance_parameter_1_err_plus,tolerance_parameter_2_max_likelihood,tolerance_parameter_2_median,tolerance_parameter_2_err_minus,tolerance_parameter_2_err_plus,Tint_max_likelihood,Tint_median,Tint_err_minus,Tint_err_plus,alpha_max_likelihood,alpha_median,alpha_err_minus,alpha_err_plus,lndelta_max_likelihood,lndelta_median,lndelta_err_minus,lndelta_err_plus,T1_max_likelihood,T1_median,T1_err_minus,T1_err_plus,T2_max_likelihood,T2_median,T2_err_minus,T2_err_plus,T3_max_likelihood,T3_median,T3_err_minus,T3_err_plus,tau_mcs_MgSiO3_max_likelihood,tau_mcs_MgSiO3_median,tau_mcs_MgSiO3_err_minus,tau_mcs_MgSiO3_err_plus,logp_mcs_MgSiO3_max_likelihood,logp_mcs_MgSiO3_median,logp_mcs_MgSiO3_err_minus,logp_mcs_MgSiO3_err_plus,dp_mcs_MgSiO3_max_likelihood,dp_mcs_MgSiO3_median,dp_mcs_MgSiO3_err_minus,dp_mcs_MgSiO3_err_plus,hansan_a_mcs_MgSiO3_max_likelihood,hansan_a_mcs_MgSiO3_median,hansan_a_mcs_MgSiO3_err_minus,hansan_a_mcs_MgSiO3_err_plus,hansan_b_mcs_MgSiO3_max_likelihood,hansan_b_mcs_MgSiO3_median,hansan_b_mcs_MgSiO3_err_minus,hansan_b_mcs_MgSiO3_err_plus,logp_mcd_Fe_max_likelihood,logp_mcd_Fe_median,logp_mcd_Fe_err_minus,logp_mcd_Fe_err_plus,dp_mcd_Fe_max_likelihood,dp_mcd_Fe_median,dp_mcd_Fe_err_minus,dp_mcd_Fe_err_plus,hansan_a_mcd_Fe_max_likelihood,hansan_a_mcd_Fe_median,hansan_a_mcd_Fe_err_minus,hansan_a_mcd_Fe_err_plus,hansan_b_mcd_Fe_max_likelihood,hansan_b_mcd_Fe_median,hansan_b_mcd_Fe_err_minus,hansan_b_mcd_Fe_err_plus,BIC_new,silicate_chi_square,slab_base_SiO_median,slab_base_SiO_err_minus,slab_base_SiO_err_plus,tau_mcs_SiO_max_likelihood,tau_mcs_SiO_median,tau_mcs_SiO_err_minus,tau_mcs_SiO_err_plus,logp_mcs_SiO_max_likelihood,logp_mcs_SiO_median,logp_mcs_SiO_err_minus,logp_mcs_SiO_err_plus,dp_mcs_SiO_max_likelihood,dp_mcs_SiO_median,dp_mcs_SiO_err_minus,dp_mcs_SiO_err_plus,hansan_a_mcs_SiO_max_likelihood,hansan_a_mcs_SiO_median,hansan_a_mcs_SiO_err_minus,hansan_a_mcs_SiO_err_plus,hansan_b_mcs_SiO_max_likelihood,hansan_b_mcs_SiO_median,hansan_b_mcs_SiO_err_minus,hansan_b_mcs_SiO_err_plus,slab_base_Mg2SiO4_median,slab_base_Mg2SiO4_err_minus,slab_base_Mg2SiO4_err_plus,tau_mcs_Mg2SiO4_max_likelihood,tau_mcs_Mg2SiO4_median,tau_mcs_Mg2SiO4_err_minus,tau_mcs_Mg2SiO4_err_plus,logp_mcs_Mg2SiO4_max_likelihood,logp_mcs_Mg2SiO4_median,logp_mcs_Mg2SiO4_err_minus,logp_mcs_Mg2SiO4_err_plus,dp_mcs_Mg2SiO4_max_likelihood,dp_mcs_Mg2SiO4_median,dp_mcs_Mg2SiO4_err_minus,dp_mcs_Mg2SiO4_err_plus,hansan_a_mcs_Mg2SiO4_max_likelihood,hansan_a_mcs_Mg2SiO4_median,hansan_a_mcs_Mg2SiO4_err_minus,hansan_a_mcs_Mg2SiO4_err_plus,hansan_b_mcs_Mg2SiO4_max_likelihood,hansan_b_mcs_Mg2SiO4_median,hansan_b_mcs_Mg2SiO4_err_minus,hansan_b_mcs_Mg2SiO4_err_plus,slab_base_SiO2_WS15_median,slab_base_SiO2_WS15_err_minus,slab_base_SiO2_WS15_err_plus,tau_mcs_SiO2_WS15_max_likelihood,tau_mcs_SiO2_WS15_median,tau_mcs_SiO2_WS15_err_minus,tau_mcs_SiO2_WS15_err_plus,logp_mcs_SiO2_WS15_max_likelihood,logp_mcs_SiO2_WS15_median,logp_mcs_SiO2_WS15_err_minus,logp_mcs_SiO2_WS15_err_plus,dp_mcs_SiO2_WS15_max_likelihood,dp_mcs_SiO2_WS15_median,dp_mcs_SiO2_WS15_err_minus,dp_mcs_SiO2_WS15_err_plus,hansan_a_mcs_SiO2_WS15_max_likelihood,hansan_a_mcs_SiO2_WS15_median,hansan_a_mcs_SiO2_WS15_err_minus,hansan_a_mcs_SiO2_WS15_err_plus,hansan_b_mcs_SiO2_WS15_max_likelihood,hansan_b_mcs_SiO2_WS15_median,hansan_b_mcs_SiO2_WS15_err_minus,hansan_b_mcs_SiO2_WS15_err_plus
mcmc_SDSS_slabmgsio3_deckfe_ptype7_no_inversion_nonuni_crh_reinitialised,-41277.9007640567,-0.615994928413707,0.11979036189719316,0.1002709968254476,0.8488071488918402,0.005728272897400188,0.006614536200028165,73.67138003838568,9.165692679260772,4.917885340724737,0.18218453096415305,0.03236011273285175,0.030684523219236814,0.7083115916339345,0.01135429664392984,0.010855442227548417,-3.4759391702836067,-3.4992123730432545,0.026051930868784545,0.024778172980586266,-3.066135680572802,-3.0780444118992447,0.03312390003822552,0.033359320041848495,-6.88603488037268,-6.972209448876385,0.1206789379646418,0.10590950762412188,-5.516468431943017,-5.534212217693398,0.05418063441406673,0.051250201450117494,-4.559395153561621,-4.511134669306715,0.1411707140288394,0.13903656268242592,-7.449632559340134,-7.583896633303628,0.27802406851241646,0.19089922876180054,-8.653727532603549,-8.726436972109532,0.10448162455565857,0.10085741798142678,-7.132480026554094,-6.770525279611717,0.5516305230726815,0.6073530382258463,0.8831523440773862,1.0338128246683582,0.20043273608954704,0.37937385280906066,0.5085651761527606,0.4617905074581161,0.1340457344315355,0.2049077474329315,-6.667734203592261,-6.120529448997679,1.072297379235044,1.4723329428600183,1.1372827953191966,1.442655495596567,0.4350412359458542,0.568900268260635,0.30259101374909275,0.36803681384460124,0.067549578923423,0.17449376660848487,-5.688794562543808,-5.850739192325853,0.18864270642040548,0.14439431486353982,5.434138696826314,5.404149844707753,0.05879572060939964,0.029372709391556562,1.8767028901061444e-21,1.8975503385969287e-21,2.55252527621985e-23,2.9689477524934884e-23,0.005184609296714824,0.005693791144135507,0.0005060945131259561,0.0004740286069363237,-34.87402469069639,-34.866445411360765,0.06288046735034669,0.06269174064352967,-37.065191425124716,-37.04049060898557,0.04663777756385912,0.05848495705965462,1838.1884695087128,1781.5008657239248,43.90092779338215,44.754052401887066,1.8939881840072577,1.798104858112347,0.18072255884561317,0.1352806458728708,-3.721087346203661,-3.325947629492829,0.353083722301315,0.4451508677566163,202.33149147716588,178.8334436101014,40.49336107700242,57.704042183748754,205.328996243519,231.03421624022226,36.305465309083786,72.94710523150863,1013.7551285499956,1014.8189861557223,35.35135375460618,27.45019573813056,2.7486658290076775,2.4795161149196403,0.3116474281742807,0.3279196882665829,-1.696142901518296,-2.563506667613096,0.9295555421308506,0.9092364980024152,1.184127159099234,1.9633015077504385,0.9322560072097579,0.9193338158680748,-0.4781982797839346,-0.4807422466814859,0.0754898163398654,0.10250757313672709,0.7046519954872461,0.6112477504304467,0.2685839821429702,0.2619359119722673,0.9024915404021969,0.8891140763748517,0.037289024857451114,0.022480191751811374,0.4085362307666818,0.4115011446820366,0.04575417946597582,0.02230519978818246,0.16888198111487066,0.19547880534392603,0.045961171318823574,0.08435217911476112,0.016013213725144478,0.036111179754566756,0.01806336165991339,0.13265580461621107,-20570.747694168622,8.97145343802893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcmc_SDSS_slabsio_deckfe_ptype7_no_inversion_nonuni_crh,-41232.06944242249,,,,0.829361062737594,0.007756648206005967,0.006906943625249462,68.36498711259017,15.275726669760402,8.140136162145566,0.1708464503613156,0.04949553336046819,0.03220826507572111,0.7355245292028387,0.012346943374610286,0.014243584520817976,-3.488343775860096,-3.5394670404494764,0.04858213607999584,0.027710258595932125,-3.0429139829295613,-3.0805019561080917,0.05026366552302175,0.03383171022307474,-6.893823909600846,-6.9470040591567574,0.17085024444506036,0.113599031814271,-5.496160845024608,-5.511133083179343,0.08181279969726507,0.055824090012255745,-4.466013556837267,-4.774499584247823,2.9537440593124336,0.22180350635017732,-7.261313633340432,-7.3776937444420705,0.21542255930953047,0.13279280217137224,-8.40879103052934,-8.50602063265617,0.10011052089056705,0.0674495608814496,-7.825867651596366,-7.863004484277113,0.08018644761559734,0.06760006308026334,-1.3102559400126503,-2.0485671153348086,1.3291707885343653,1.517976891539437,0.4234677273799303,0.5808624891817735,0.2852410982659369,0.27473470461767946,-8.799997029752726,-8.76385169025621,0.2215144480797342,0.13511714100457617,-2.0896771440736863,-1.521703652925886,1.5145726042085388,1.4077980353448585,0.5520497599376935,0.6045104437923452,0.2941560049632111,0.24971852747605827,-6.057564447276165,-6.114600242791269,0.4614734263476823,0.18435393668478905,5.4434816348033985,5.390791726123059,0.11066657595170071,0.050884597800247455,1.8379429601799727e-21,1.811600919798487e-21,3.372774730569458e-23,3.029977834159987e-23,0.006092182572581076,0.005789748832956656,0.0006451494710328284,0.0005158701664946686,-34.92703867552134,-34.741122296300794,0.06476984218293325,0.07546351167010812,-37.03086358400597,-36.98965457485335,0.05332921093253162,0.05557432578653021,1719.872089156284,1717.9329721706322,50.15481129451996,56.52663527331856,1.766552693036649,1.7245372244662047,0.09699488516931343,0.10682653754167748,-2.9582167347300343,-2.656865491226155,0.3299406585633933,0.43382228782198284,190.23191541455438,182.61726032728038,53.27456472890796,78.07682474144573,262.1850101115384,267.10203181274414,53.182967934070206,93.82109138776951,1044.037528750649,1038.126063712992,20.665170220627147,24.91685524246941,,,,,,,,,,,,,,,,,,,,,0.8742562140105404,0.8693903787250739,0.04827556832199842,0.034226527525865524,0.4165493013200232,0.40392390222430086,0.03767613664892483,0.025923390456572715,0.33507132070606543,0.27224026886645836,0.07108390743771575,0.09572172015987729,0.024438626868539065,0.12077789092571961,0.09033859569871736,0.10648462868660205,-20527.68706506069,9.540862373909153,-0.9468656155639252,0.09997292219044085,0.09805327290024768,2.056819940863321,2.4666884728729372,0.25482897419227823,0.3459960337633481,-2.4880413003347206,-2.557891742116592,0.923941446953334,0.8791761567579526,1.5124832095676983,1.6126564828879328,0.9079289537106556,0.9366696952376137,-0.6104354907371516,-0.6681290932591673,0.04913636019442125,0.05108737915789496,0.7094043210031511,0.7698852656546384,0.14287084739513412,0.11940621154699138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcmc_SDSS_slabsio_deckfe_ptype7_nonuni_crh,-41177.03405275317,,,,0.8205289030580897,0.007034429092215744,0.00729902296253615,53.36725316558583,14.269986251961605,16.915645910462338,0.0406997620804451,0.07487472606751634,0.05781379317582858,0.726080875025619,0.016694587390927773,0.014208087287639781,-3.6253484283973263,-3.660586920437457,0.06595144875600845,0.05538253201880927,-3.167619788721884,-3.213077743673499,0.07810720803376459,0.060047108022332374,-6.935159226492983,-7.046702632851837,0.1721396331945222,0.13525165705344655,-5.614743286673759,-5.6325760892075225,0.11028570400724735,0.09464497673659356,-4.841514035265758,-4.85974325882375,0.486506120221291,0.27765355389228663,-10.696109436297931,-9.423331985912572,1.7011278549771927,1.326726754486291,-8.749054926276557,-8.816749646344972,0.10848983700685899,0.10108748637413179,-8.010670708343065,-8.103625520841762,0.08258647008380038,0.07886300600397078,-1.3458515725492448,-1.904960852363208,1.422614159760057,1.6363608690264868,0.2584256020799621,0.5191711133374437,0.2661213510186571,0.3077738787287895,-8.596182246804121,-8.59562699300811,0.07583925303210393,0.07706463432684352,-0.2833468141636888,-1.5474828844411748,1.580191438708981,1.317772058963575,0.5800928716147534,0.58721080875015,0.29359432924617157,0.29682083513360136,-6.433038510683687,-6.449594758435092,0.27923471352857643,0.21120016913179995,5.331974956365372,5.29266636727271,0.13441491067609856,0.11946429259575808,1.7827575610308635e-21,1.773221611618175e-21,3.027348162194016e-23,3.168773592126819e-23,0.005967758503187063,0.006435121745657395,0.0004943448800185744,0.00046198494370140817,-34.80061451174001,-34.83384391847069,0.056901029260345126,0.06169760662197632,-36.93454083826778,-36.84427549779165,0.055835706918173855,0.0585784531025908,1571.7929059898674,1567.184469844689,101.7459339284926,73.23614721038166,1.8798818184928134,1.9004883364696854,0.11316708100305717,0.06680803189935425,-2.2582118491134913,-2.1032817368260712,0.5289378767644597,0.8543203447854351,830.9031943675162,335.2094049191994,224.61096761042006,329.07502385802263,204.3860265980543,692.8668651626856,312.21799791965566,466.36781093567106,1033.291486343338,1143.9037448627844,62.89301561786442,74.13925866034378,,,,,,,,,,,,,,,,,,,,,0.9089663497652377,0.8810657343769899,0.06771436171738388,0.060687920156340946,0.3148459232535832,0.40080048630703774,0.04936871522559855,0.028298163961561207,-0.14324329240522066,-0.15886650836320199,0.026887763259556413,0.035513672513268174,0.03934919717345978,0.026086960857730296,0.008041863998185766,0.019972065180655377,-20524.983751749514,11.370342259983317,-1.0118485938756168,0.5785972280259626,0.18758013259470685,3.373114896390997,3.733325315674102,0.45779246646433736,0.5194014027885543,-1.1488863387239894,-2.240199570757028,1.1633749690832165,0.8136245072043606,0.15128334449648717,1.0182019543602898,0.7470438817209928,1.1836838139615025,-0.8524859610615569,-0.8776088195249647,0.037323207479986076,0.055067203005738974,0.8669819471198429,0.8860991459160061,0.13720896713986508,0.07805930041050646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcmc_SDSS_slabsio_slabmg2sio4_deckfe_ptype7_no_inversion_nonuni_crh,-41172.59347306593,,,,0.8366079946817263,0.008963022289888434,0.008060056339604604,71.71651794939413,14.54658377554771,6.474737305892106,0.08677113318065191,0.04534683269737537,0.044798476099248585,0.7122821929491048,0.013903233363939838,0.013754326981130549,-3.5335239025179592,-3.5677081710312892,0.04072433192383018,0.04026265549697694,-3.1481514751398345,-3.1715211415484745,0.047730126948299034,0.04719281591605551,-6.967784544815079,-7.095506607971972,3.7327468846202034,0.23933282062070127,-5.800932877023379,-5.711105185145861,0.12282319110646345,0.09230077919417301,-4.871218041113291,-9.949421683123386,1.632930862158581,5.130847598510176,-10.079574544414188,-9.30090397273792,1.0994653679129005,0.6837824855636292,-8.800532630972947,-8.846004822977445,0.10546472610835878,0.09583149207719188,-8.04860664038867,-8.009112216143734,0.07384962865790712,0.08508646436432077,-1.4366907000850713,-2.7245362591470985,0.8803006250514471,1.2903476086771746,0.7458295381351423,0.5897436492345172,0.287107951222614,0.26236069335345624,-8.426222206036172,-8.571442225828218,0.1117300925403395,0.08772832720589285,-3.206024034668111,-2.6489117716485673,0.9262780864817013,1.1923374770832698,0.5481977320201866,0.4901354445601939,0.24640290296282596,0.28455903449800185,-11.378870595917462,-9.786120328327042,1.5576604697986784,2.441100523242424,5.433606423725617,5.404130997523544,0.0963781115763549,0.03973246369768724,1.8722154960093455e-21,1.8433986677247364e-21,3.928701790708297e-23,3.5690476918197903e-23,0.004746090988193345,0.004748909694328779,0.0006199751549503503,0.0006277215876236411,-34.61308584026417,-34.54363877889728,0.069336943257575,0.07064418260463157,-36.91125249399444,-36.89334894282089,0.05572358147891521,0.05759985992824568,1681.2209461835864,1784.1613421821257,133.98112614595698,122.57996200593288,1.855199662988298,1.8751793362917457,0.08412088824034725,0.07285225691000896,-2.1190750017201463,-2.5074296348906957,0.6651133303973102,0.7224634616150403,306.66048627186706,278.58306965645556,138.24670271971956,200.9926887807211,351.6813865005018,460.41164942579945,179.55461220137926,259.6248668229413,866.296645960319,933.9491538523472,47.80298856628815,42.63007323955878,,,,,,,,,,,,,,,,,,,,,0.8428753483672039,0.8490655490243371,0.049191045036944825,0.04327825706426802,0.36663164703071277,0.3969209467327851,0.06815449996711409,0.03248350640473735,0.9804476609976759,0.4296411823502558,0.22086082146663233,0.25645483570207167,0.6824929382120564,0.4903266846684501,0.4261547630830279,0.3946296012934033,-20513.920722937353,7.189134359551095,-0.23617322250710715,0.10507078377684553,0.09491834274424504,4.029215877433854,3.6537758143806407,1.1001947255914866,1.4351276050349444,-3.9319390649592885,-2.9556494378234404,0.7509638387826025,1.594253300106216,3.760389779233529,2.692144500614111,1.6194801800694698,0.782027160344021,-1.0818876567097722,-1.0632307647610018,0.17565208965188406,0.162180674607042,0.7005524574367852,0.6247153364141974,0.25021141060471186,0.24996190544006114,0.07773469827104185,0.11246381282483586,0.09097285436614788,2.076542559688273,2.104618945047266,0.41446109066512493,0.4066814084393573,-2.47908888405245,-3.0860178908118776,0.6214700577684873,1.0678470396254491,2.67233774681474,3.1394521738741923,1.1250992374982545,0.6421634293251688,-0.028528092707500716,-0.11691780946775643,0.11053674062913088,0.13495473982206296,0.7061264239074244,0.7480324912028515,0.3067172735317393,0.1917790507574756,,,,,,,,,,,,,,,,,,,,,,,
mcmc_SDSS_slabmgsio3_slabmg2sio4_deckfe_ptype7_no_inversion_nonuni_crh,-41157.256309231794,0.1345199072747385,0.10512893245994438,0.051532259257711654,0.8754923428673008,0.014113518869197872,0.011373620887118685,64.30309676531671,17.500592297116683,11.168973182374387,-0.022199741482311745,0.042080264448553534,0.03572938278698907,0.6810813426089979,0.018046343625256922,0.022145011146029958,-3.6568598674062387,-3.6790660802351587,0.05430373630482066,0.027722866383708133,-3.288231338264818,-3.2926511689166276,0.045227117884473866,0.039711379731539154,-7.259756466403618,-9.204587604359004,1.7079410522074685,1.9281427212188547,-5.656842720030427,-5.746475851827249,0.1334870980941023,0.09401042249499447,-4.401796495906198,-4.483149418212664,0.2539154145168503,0.15624115814973472,-10.69158788674526,-10.138952289995212,0.9274418292481172,0.7814289942558155,-9.032920444856762,-9.101029224642442,0.2402616637405277,0.12359888513308626,-8.381754858746396,-8.294675454735488,0.09006973802809526,0.07743556622382108,-2.0199882058806766,-1.3234757821510392,1.2506644620307918,1.0017254220859257,0.5036679109909747,0.4598625697125345,0.2090657690234885,0.25170879893455855,-8.371345277743814,-8.430264821486997,0.0689790646455748,0.05778550768396684,-3.272075527779,-2.8373515017367588,0.7949324660065247,1.1214035868696572,0.48632939283945353,0.6033814313675668,0.2514190521444716,0.25739287251948617,-6.92118581362798,-7.569186591827072,2.1960967013836,0.6783396324631594,5.378390977334898,5.318072729925549,0.13938110579369845,0.07037812563358425,2.0494251181539155e-21,2.0187379742887502e-21,6.456217643836536e-23,5.27920110521519e-23,0.005993044582535729,0.005083435003895,0.0008779210130841156,0.0005941057954136917,-34.73989164642262,-34.62451425950553,0.0658012967322108,0.12340930538474737,-36.89581887783148,-36.798854032224725,0.0625177345223733,0.09563938204536981,1287.1932376536809,1329.8315388881822,172.18246401375654,168.05551165724137,1.8642589812190504,1.7805127082970755,0.19422701724157765,0.12522532489345095,0.029457339606315136,-0.010952935152417353,0.600144076799622,0.8199643661942362,627.7130677815168,357.78035486271733,239.47678447748274,246.79195602924426,674.122117256419,762.1470192023303,120.22274024617502,126.59280460147693,787.3560827527137,863.2971422790829,90.05365861170776,111.97336112131563,10.32727070064386,10.099920015817498,1.1801450581454684,0.9605948652355991,-3.185339800248001,-2.7187236946670668,0.8954359400188503,1.458033170723156,3.336644204612609,2.648066593277029,1.6922564020573376,1.039235513515429,-0.8446654613177178,-0.8615220823619825,0.07195405826340506,0.07007416808736044,0.5674363404547811,0.5552727728909159,0.13966304683220154,0.15720485570060716,0.8981645346350005,0.879880158225177,0.057463383511200394,0.04704023479738473,0.3120690524710525,0.3872675897149982,0.0860122438773327,0.03925304651547523,1.214899524285252,1.0237635382991606,0.5995740824169544,0.417321894598063,0.6611538382705339,0.6092988122001444,0.30984364037982814,0.2523724285226989,-20492.647686006552,13.67484291793115,,,,,,,,,,,,,,,,,,,,,,,,0.17037013077159624,0.11684173309750079,0.06399081006908924,1.7822824937220247,1.8146735828989367,0.2141504012128621,0.1723705061255536,-3.303290630892862,-2.875690021509228,0.8079115597578603,1.2039127675804475,3.5243894950300665,2.746270062227832,1.3433098158779968,1.0451938903864675,0.5900680482296881,0.4975237065639529,0.14874781050371694,0.07773635085640257,0.73787657270859,0.8273488967773899,0.20448374643564549,0.13238487434131863,,,,,,,,,,,,,,,,,,,,,,,
